,wonum,parent,priority,site,bdpocdiscipline,estdur,targstartdate,targcompdate,r_estdur
2335,H13836265,H13836239,1,HT,E&I,1.29032258064516,01/04/0002,30/05/0002,1
2336,H13836267,H13836239,1,HT,E&I,1.29032258064516,01/04/0002,30/05/0002,1
2337,H13836269,H13836239,1,HT,E&I,1.29032258064516,01/04/0002,30/05/0002,1
2338,H13836271,H13836239,1,HT,E&I,1.29032258064516,01/04/0002,30/05/0002,1
2339,H13836273,H13836239,1,HT,E&I,1.29032258064516,01/04/0002,30/05/0002,1
2340,H13836275,H13836239,1,HT,E&I,1.29032258064516,01/04/0002,30/05/0002,1
2341,H13836277,H13836239,1,HT,E&I,1.29032258064516,01/04/0002,30/05/0002,1
2342,H13836279,H13836239,1,HT,E&I,1.29032258064516,01/04/0002,30/05/0002,1
2343,H13836281,H13836239,1,HT,E&I,1.29032258064516,01/04/0002,30/05/0002,1
2344,H13836283,H13836239,1,HT,E&I,1.29032258064516,01/04/0002,30/05/0002,1
2345,H13836285,H13836239,1,HT,E&I,1.29032258064516,01/04/0002,30/05/0002,1
2346,H13836287,H13836239,1,HT,E&I,1.29032258064516,01/04/0002,30/05/0002,1
2347,H13836289,H13836239,1,HT,E&I,1.29032258064516,01/04/0002,30/05/0002,1
2348,H13836291,H13836239,1,HT,E&I,1.29032258064516,01/04/0002,30/05/0002,1
2349,H13836293,H13836239,1,HT,E&I,1.29032258064516,01/04/0002,30/05/0002,1
2350,H13836295,H13836239,1,HT,E&I,1.29032258064516,01/04/0002,30/05/0002,1
2351,H13836297,H13836239,1,HT,E&I,1.29032258064516,01/04/0002,30/05/0002,1
2352,H13836299,H13836239,1,HT,E&I,1.29032258064516,01/04/0002,30/05/0002,1
2353,H13836301,H13836239,1,HT,E&I,1.29032258064516,01/04/0002,30/05/0002,1
2354,H13836645,,1,Not Defined,RES,40.0,01/04/0002,02/05/0002,4
2355,H13836647,H13836645,1,HT,RES,6.66666666666667,01/04/0002,01/05/0002,1
2356,H13836649,H13836645,1,HT,RES,6.66666666666667,01/04/0002,01/05/0002,1
2357,H13836651,H13836645,1,HT,RES,6.66666666666667,01/04/0002,01/05/0002,1
2358,H13836653,H13836645,1,HT,RES,6.66666666666667,01/04/0002,01/05/0002,1
2359,H13836655,H13836645,1,HT,RES,6.66666666666667,01/04/0002,01/05/0002,1
2360,H13836657,H13836645,1,HT,RES,6.66666666666667,01/04/0002,01/05/0002,1
2361,H13836659,,1,HT,E&I,15.0,01/04/0002,30/05/0002,2
2362,H13836661,H13836659,1,HT,E&I,0.9375,01/04/0002,30/05/0002,1
2363,H13836663,H13836659,1,HT,E&I,0.9375,01/04/0002,30/05/0002,1
2364,H13836665,H13836659,1,HT,E&I,0.9375,01/04/0002,30/05/0002,1
2365,H13836667,H13836659,1,MT,E&I,0.9375,01/04/0002,30/05/0002,1
2366,H13836669,H13836659,1,HT,E&I,0.9375,01/04/0002,30/05/0002,1
2367,H13836671,H13836659,1,HT,E&I,0.9375,01/04/0002,30/05/0002,1
2368,H13836673,H13836659,1,HT,E&I,0.9375,01/04/0002,30/05/0002,1
2369,H13836675,H13836659,1,HT,E&I,0.9375,01/04/0002,30/05/0002,1
2370,H13836677,H13836659,1,HT,E&I,0.9375,01/04/0002,30/05/0002,1
2371,H13836679,H13836659,1,HT,E&I,0.9375,01/04/0002,30/05/0002,1
2372,H13836681,H13836659,1,HT,E&I,0.9375,01/04/0002,30/05/0002,1
2373,H13836683,H13836659,1,MT,E&I,0.9375,01/04/0002,30/05/0002,1
2374,H13836685,H13836659,1,MT,E&I,0.9375,01/04/0002,30/05/0002,1
2375,H13836687,H13836659,1,HT,E&I,0.9375,01/04/0002,30/05/0002,1
2376,H13836689,H13836659,1,HT,E&I,0.9375,01/04/0002,30/05/0002,1
2377,H13836691,H13836659,1,HT,E&I,0.9375,01/04/0002,30/05/0002,1
2378,H13836693,,1,HT,E&I,20.0,01/04/0002,30/05/0002,2
2379,H13836696,H13836693,1,HT,E&I,10.0,01/04/0002,30/05/0002,1
2380,H13836698,H13836693,1,HT,E&I,10.0,01/04/0002,30/05/0002,1
2381,H13836700,,1,HT,MECH,1.0,01/04/0002,30/05/0002,1
2382,H13836702,,1,MT,E&I,50.0,01/04/0002,30/05/0002,5
2383,H13836704,,1,HT,E&I,260.0,01/04/0002,30/05/0002,26
2384,H13836706,,1,HT,E&I,30.0,01/04/0002,30/05/0002,3
2385,H13836708,,1,HT,E&I,12.0,01/04/0002,30/05/0002,2
2386,H13836712,,1,MT,E&I,12.0,01/04/0002,30/05/0002,2
2387,H13836780,,1,Not Defined,MECH,20.0,01/04/0002,30/05/0002,2
2388,H13836782,,1,Not Defined,MECH,20.0,01/04/0002,30/05/0002,2
2389,H13836790,,1,HT,PROD,4.0,01/04/0002,30/05/0002,1
